customer_id,age,gender,education_level,employment_type,annual_income,loan_amount,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag,debt_income_ratio,join_year,join_month,join_day,join_weekday,region_East,region_North,region_South,region_West,loan_purpose_Business,loan_purpose_Car,loan_purpose_Education,loan_purpose_Home,loan_purpose_Personal,income_group,transaction_bin,kmeans_bin,annual_income_log,annual_income_sqrt,annual_income_reciprocal,annual_income_boxcox,loan_amount_yeojohnson
CUST00086,35.0,1,3.0,Salaried,0.3218364331714959,0.6674800350088694,0.6714847080522441,2,55,0.83,2024-10-26,0,0.6637607676283559,2024,10,26,5,0,0,0,1,0,0,0,1,0,Low Income,Q1,0,13.489578846314243,849.6196090015814,1.385320764373451e-06,536.7291184376237,0.899986904520855
CUST00087,21.0,1,3.0,Unemployed,-0.3042656068007027,-0.9369714475670876,-0.17177586257165622,3,96,0.68,2019-12-27,0,0.30929952271801925,2019,12,27,4,0,1,0,0,0,0,1,0,0,Low Income,Q1,0,13.210168995567583,738.8416203761128,1.8318778026127489e-06,479.9765414944087,-0.7072237896563222
CUST00088,45.0,0,0.0,Unemployed,-0.2828301533827283,0.9571173525939551,0.06271744335542578,2,108,0.9,2018-10-13,1,1.552176409836629,2018,10,13,5,1,0,0,0,1,0,0,0,0,Low Income,Q1,0,13.000036160075906,665.1529072326152,2.260247674775855e-06,441.2657459907958,1.6185058688523963
CUST00089,27.0,1,0.0,Salaried,-0.7767744713074214,0.6290747840565801,-0.029771408922707642,8,304,0.71,2023-03-07,0,5.9177567,2023,3,7,1,0,1,0,0,0,0,0,0,1,Low Income,Q3,1,11.51293546492023,316.22776601683796,9.99990000099999e-06,243.026193207401,1.3095897949756536
CUST00090,29.0,1,0.0,Salaried,0.682829239933905,-0.04038719998626707,0.7294608304553131,10,408,0.26,2019-07-24,0,0.3156415626282014,2019,7,24,2,0,0,0,1,0,1,0,0,0,Medium Income,Q4,3,13.694427285010635,941.2540464720457,1.1287189002106167e-06,582.5353826024684,-0.008258019856692863
CUST00091,44.0,1,1.0,Salaried,0.3121061334495563,-0.6928872689301353,-0.649997687701815,3,62,0.48,2023-05-19,0,0.1805799763735631,2023,5,19,4,0,1,0,0,0,0,0,1,0,Low Income,Q1,0,13.460015061061494,837.1529728789118,1.4268874974833273e-06,530.4213535202782,-1.0507917872492596
CUST00092,21.0,1,0.0,Salaried,0.3063972370832645,-0.7749094954041649,-0.5528435647090453,5,481,0.16,2022-02-22,0,0.13032049372678894,2022,2,22,1,0,0,0,1,1,0,0,0,0,Low Income,Q4,3,13.468652017947674,840.7760224935057,1.4146165995751739e-06,532.2564771527028,-1.3884045318616671
CUST00093,64.0,0,1.0,Self-Employed,-0.7412472660805922,0.42370368984672246,0.5206031826048705,7,201,0.43,2019-05-13,0,2.1809069095618314,2019,5,13,0,0,1,0,0,0,0,0,0,1,Low Income,Q2,2,12.253256377220463,457.88854539068785,4.769560588014323e-06,327.16173470702427,0.8136165776534167
CUST00094,28.0,1,0.0,Unemployed,0.0,0.6625042246452134,0.7490581768642838,10,456,0.73,2023-04-02,0,0.49087226173018506,2023,4,2,6,1,0,0,0,1,0,0,0,0,Low Income,Q4,3,13.304700667407849,774.6021172188983,1.666640444857001e-06,498.4754052077574,0.0713953562303369
CUST00095,44.0,2,1.0,Unemployed,-0.25702960354418464,0.5216868751121306,0.8134977487600439,7,485,0.43,2019-12-06,0,0.9651439175260118,2019,12,6,4,1,0,0,0,0,0,1,0,0,Low Income,Q4,3,13.089213501770104,695.4824081168409,2.0674109097852584e-06,457.2995072404062,0.851746254083258
CUST00096,31.0,1,3.0,Salaried,-0.12597938263993724,0.9540382224990435,-0.27191959318983583,4,89,0.38,2021-09-18,0,1.3201206242115755,2021,9,18,5,0,1,0,0,0,0,0,0,1,Low Income,Q1,0,13.176476814448744,726.4992567098744,1.8946492773987646e-06,473.54977098036477,1.649556959767384
CUST00097,37.0,1,2.0,Salaried,-0.83406359120055,-0.5516630752201213,0.0024035957065677706,4,25,0.61,2019-07-16,0,0.484946192310896,2019,7,16,1,0,1,0,0,1,0,0,0,0,Low Income,Q1,0,12.714934211797347,576.7827060514211,3.0058979625692963e-06,393.66164580046336,-0.7639709538948465
CUST00098,28.0,1,3.0,Self-Employed,-0.7754489828334454,-0.5010526933207068,-0.3842200847673645,5,369,0.84,2023-06-22,0,0.5126796928976664,2023,6,22,3,1,0,0,0,0,0,1,0,0,Low Income,Q3,1,11.93992092268873,391.4889142747212,6.524665159077535e-06,288.5088164689162,-1.5429363052837823
CUST00099,42.32736842105263,2,3.0,Salaried,0.9790643581636393,0.19437504380842047,0.06042619397327138,9,496,0.14,2018-02-01,0,0.37630391859064205,2018,2,1,3,0,0,0,1,1,0,0,0,0,Medium Income,Q4,3,13.698232172450584,943.046435760191,1.1244324118182435e-06,583.4220210861785,0.2744184121095276
CUST00100,55.0,1,0.0,Salaried,0.569182493875463,0.5115695741974174,-0.6436830426702117,6,335,0.43,2018-02-12,0,0.5490772987479164,2018,2,12,0,1,0,0,0,1,0,0,0,0,Medium Income,Q3,1,13.733921189827848,960.0256975727265,1.0850101785889863e-06,591.8041861774656,1.0029175663787386
CUST00101,53.0,1,1.0,Salaried,-0.16692295952659708,-0.8799408862585376,-0.4447929431470575,9,203,0.23,2023-04-01,0,0.23400097984676327,2023,4,1,5,0,0,0,1,0,0,0,0,1,Low Income,Q2,2,13.233222873915048,747.4074926035997,1.790128999559915e-06,484.42398238065846,-1.0140626982651377
CUST00102,25.0,1,2.0,Self-Employed,-0.4337280798715944,0.04856660929630096,-0.8997339813480206,6,150,0.69,2021-10-06,0,0.7119137556966245,2021,10,6,2,0,1,0,0,0,0,1,0,0,Low Income,Q2,2,12.971900562369953,655.8611590878057,2.3247441630672266e-06,436.324029803512,0.13229952282241472
CUST00103,42.32736842105263,0,0.0,Salaried,-0.23289161152485363,0.8495750487188326,0.4732691981058454,3,117,0.19,2023-01-20,0,1.0808102662290442,2023,1,20,4,0,1,0,0,0,0,0,1,0,Low Income,Q1,0,13.133777903127557,711.1532605564007,1.9773007456242927e-06,465.52781312301613,1.151726055326756
CUST00104,59.0,1,0.0,Salaried,-0.22298772639983155,-0.8348927083867156,0.5032202692238547,5,312,0.67,2019-07-13,0,0.09754265662302446,2019,7,13,5,0,0,0,1,0,1,0,0,0,Low Income,Q3,1,13.14724572809085,715.9582739238369,1.9508493266399694e-06,468.04334629475693,-1.9346653193275656
CUST00105,61.0,0,0.0,Unemployed,-0.9753665000193832,0.22059054975211048,0.0,6,274,0.34,2024-05-06,0,1.1410573770592884,2024,5,6,0,0,1,0,0,0,0,0,0,1,Low Income,Q3,1,12.611657979744223,547.7545709530866,3.332932603736611e-06,377.7073803148968,0.3115905655502651
CUST00106,48.0,1,3.0,Salaried,-0.19046202453112346,-0.31485299859838084,0.9298342897985177,4,456,0.27,2021-12-07,0,0.3848311047902953,2021,12,7,1,0,0,0,1,0,0,1,0,0,Low Income,Q4,3,13.174836655337387,725.9037126230999,1.8977593534865257e-06,473.23910562845873,-0.4687196218474416
CUST00107,27.0,1,1.0,Salaried,0.07619125959948854,0.08123452386215782,0.9937785689445773,4,299,0.9,2020-07-31,1,0.5050298656301236,2020,7,31,4,0,0,1,0,1,0,0,0,0,Low Income,Q3,1,13.366526854022458,798.9214604703018,1.5667191256453904e-06,510.9560974718554,0.21382655685374938
CUST00108,29.0,1,1.0,Salaried,0.8086676531294037,0.5822555638068626,0.08387541474195573,1,218,0.12,2022-05-18,0,0.5005751812634576,2022,5,18,2,1,0,0,0,0,0,1,0,0,Medium Income,Q2,2,13.658318954210975,924.4129542579983,1.1702198109296914e-06,574.1876911692318,0.6930489363263126
CUST00109,28.0,1,2.0,Salaried,0.0217428777967902,0.3936114879456024,-0.9190197189518637,6,484,0.47,2021-10-02,1,0.5629016909375065,2021,10,2,5,0,0,1,0,0,1,0,0,0,Low Income,Q4,3,13.310604114567532,776.8919101136271,1.6568305057753466e-06,499.6539007381591,0.2990354304061829
CUST00110,32.0,1,1.0,Salaried,-0.8587354431580362,-0.5124192020837735,0.0,11,422,0.12,2023-04-13,0,0.5738370266492877,2023,4,13,3,0,0,0,1,0,1,0,0,0,Low Income,Q4,3,12.235209368417497,453.7753519088493,4.856418293408961e-06,324.80224785236464,-1.127230906004882
CUST00111,54.0,1,1.0,Salaried,0.2498710594579035,-0.3147980532624349,-0.9156782400535497,5,174,0.51,2022-06-25,1,0.3047351404690301,2022,6,25,5,1,0,0,0,0,0,0,1,0,Low Income,Q2,2,13.442107867861772,829.6908882228369,1.452669197574734e-06,526.6365901344424,-0.42272771598126485
CUST00112,53.0,0,0.0,Self-Employed,-0.17584046927254135,0.9827732242148237,0.056893928783412796,10,436,0.53,2023-09-16,0,1.0387475883243782,2023,9,16,5,0,0,0,1,0,0,0,1,0,Low Income,Q4,3,13.191923693197637,732.1320645894427,1.8656077377648034e-06,476.48556101365085,1.1879912110177877
CUST00113,43.0,1,0.0,Salaried,0.9529336999784894,0.2520517517433064,0.16848524531375716,0,351,0.37,2018-04-02,0,0.3810810500571386,2018,4,2,0,1,0,0,0,0,1,0,0,0,Medium Income,Q3,1,13.756400921727439,970.8771394980932,1.0608915465212295e-06,597.1453728569479,0.39119662552544887
CUST00114,44.0,1,3.0,Unemployed,0.6489449637310508,0.3904724930463416,0.6529943845258395,3,380,0.21,2023-01-18,1,0.4713538715585272,2023,1,18,2,1,0,0,0,0,0,0,0,1,Medium Income,Q4,1,13.771940467969559,978.4500242730846,1.0445332030730794e-06,600.8656047273388,0.7895064401155784
CUST00115,57.0,1,0.0,Salaried,0.9439956176984007,0.18432556282252982,0.2736719946512115,2,329,0.42,2018-07-04,0,0.35715589465164127,2018,7,4,2,1,0,0,0,0,0,0,0,1,Medium Income,Q3,1,13.781037718997148,982.9107690935124,1.0350739143176993e-06,603.0542260489563,0.32448819459394485
CUST00116,55.0,1,0.0,Salaried,-0.5108454662579552,0.7547106579483942,-0.41164150954780326,11,161,0.67,2019-12-29,0,0.9696213266831885,2019,12,29,6,1,0,0,0,1,0,0,0,0,Low Income,Q2,2,13.038120571654778,677.940277605631,2.1757860168411927e-06,448.0436251550382,0.7667392269329224
CUST00117,64.0,1,0.0,Salaried,0.9854578180148286,-0.16992024280071252,0.0,2,464,0.77,2020-11-17,0,0.20838382664787194,2020,11,17,1,0,0,0,1,0,0,0,1,0,Medium Income,Q4,3,13.90851332318845,1047.5990502095733,9.111909806453286e-07,634.5706640760945,-0.3029293139177063
CUST00118,60.0,1,0.0,Salaried,0.4178327539752148,-0.838826047547027,-0.3489794430365783,6,299,0.55,2022-04-21,1,0.23533447002011512,2022,4,21,3,1,0,0,0,1,0,0,0,0,Low Income,Q3,1,13.441161238394296,829.2982756523735,1.4540449881228517e-06,526.4372655426059,-0.7600143724878757
CUST00119,42.0,1,3.0,Self-Employed,0.7920972996175126,0.38258529598985463,-0.4756157684843931,10,441,0.6,2024-08-16,0,0.43459936373622327,2024,8,16,4,1,0,0,0,0,0,0,1,0,Medium Income,Q4,3,13.822084998888121,1003.2921309369469,9.93447123429149e-07,613.0285425564329,0.7332781737280804
CUST00120,47.0,0,0.0,Salaried,-0.40217569601659164,0.9116555927672566,0.08449135878746486,11,277,0.27,2020-04-11,0,1.0602561721413377,2020,4,11,5,0,0,1,0,0,1,0,0,0,Low Income,Q3,1,13.069692503010055,688.727159330892,2.1081653248545736e-06,453.7408903521362,0.9911294520516093
CUST00121,55.0,0,2.0,Salaried,-0.28756729776979584,-0.8159025868437618,-0.5016054405955295,9,160,0.34,2018-12-11,0,0.25778842412390257,2018,12,11,1,0,1,0,0,0,0,0,0,1,Low Income,Q2,2,13.171823450468017,724.8108856798441,1.9034863151325908e-06,472.66889756706024,-0.9733486204348833
CUST00122,21.0,1,2.0,Salaried,0.17350921292819413,-0.328066970079833,-0.9285831229199014,3,216,0.24,2021-12-13,0,0.29368425011178645,2021,12,13,0,0,1,0,0,0,0,0,0,1,Low Income,Q2,2,13.412803403204057,817.6226758107923,1.4958687694672363e-06,520.5008592804226,-0.5120270832280642
CUST00123,55.0,1,2.0,Unemployed,0.11158933801048333,-0.08557778911912545,0.9900627564209578,11,264,0.31,2021-05-04,0,0.42418843286214036,2021,5,4,1,0,0,1,0,0,1,0,0,0,Low Income,Q3,1,13.36604716626632,798.7298667259163,1.5674708419073987e-06,510.8580772375388,-0.057863551929498346
CUST00124,57.0,1,2.0,Self-Employed,0.5982465528556631,0.7717158150931326,-0.2157678445261442,7,362,0.29,2023-10-27,0,0.6474406196262968,2023,10,27,4,0,0,1,0,1,0,0,0,0,Medium Income,Q3,1,13.725261935837198,955.878125076623,1.0944463534628978e-06,589.7594621554467,1.308882935916738
CUST00125,34.0,1,0.0,Salaried,-0.16683835254871998,0.42425169580707667,-0.8900423937788854,10,386,0.54,2018-06-16,1,0.7405688608695054,2018,6,16,5,0,0,0,1,1,0,0,0,0,Low Income,Q4,3,13.202963474322999,736.184535289896,1.845125106585958e-06,478.5948373477284,0.5806614048740278
CUST00126,23.0,1,2.0,Self-Employed,0.6813773651421566,-0.7290543039149883,-0.0648437214768237,8,150,0.58,2018-09-21,0,0.06919610673242413,2018,9,21,4,0,0,0,1,0,0,1,0,0,Medium Income,Q2,2,13.700273372629118,944.0094014362357,1.1221395610582787e-06,583.8982278701394,-1.7612359368337471
CUST00127,21.0,1,0.0,Salaried,0.9829188680595277,-0.06456442286134614,0.17234249073620328,2,352,0.9,2022-02-04,0,0.3617393246786642,2022,2,4,4,0,0,0,1,0,0,0,1,0,Low Income,Q3,1,13.570964127884217,884.906000657697,1.2770419540080237e-06,554.4819053209203,0.011342775528655723
CUST00128,25.0,0,3.0,Salaried,-0.12177907731552888,-0.11233635615365972,-0.9861796993521497,4,367,0.27,2021-05-16,0,0.46783299684561636,2021,5,16,6,0,0,1,0,1,0,0,0,0,Low Income,Q3,1,13.211569419354062,739.3591481817209,1.8293141928530708e-06,480.24554179067695,-0.14192587144620958
CUST00129,46.0,0,2.0,Salaried,0.48815144600759697,-0.8197291477057181,0.2995868658041422,3,105,0.65,2021-07-10,0,0.11629575451620638,2021,7,10,5,0,0,1,0,0,1,0,0,0,Low Income,Q1,0,13.545891234084051,873.8816567476399,1.3094658734533489e-06,548.9512738283298,-1.424803784240544
CUST00130,34.0,1,1.0,Salaried,-0.4234826883615919,-0.05331529919495334,-0.9043339491193457,11,438,0.79,2022-03-10,0,0.5836556783087592,2022,3,10,3,1,0,0,0,1,0,0,0,0,Low Income,Q4,3,13.085045112647958,694.0343939604146,2.0760466690308687e-06,456.5372996758189,-0.0001554728138160933
CUST00131,59.0,1,2.0,Salaried,0.7890072511035296,-0.08052228161741441,0.609084329029386,9,379,0.58,2022-12-14,0,0.2086589679967129,2022,12,14,2,0,0,0,1,0,0,0,0,1,Medium Income,Q4,1,13.98740498233659,1089.7483425084895,8.42068070340809e-07,654.8917830957711,-0.18809114676593705
CUST00132,47.0,1,2.0,Salaried,-0.9480589629305439,-0.14671702256081715,0.28223805217927306,5,236,0.32,2023-02-21,0,2.3490615,2023,2,21,1,0,0,0,1,0,0,0,1,0,Low Income,Q2,2,11.51293546492023,316.22776601683796,9.99990000099999e-06,243.026193207401,-0.2649419896868812
CUST00133,29.0,0,0.0,Self-Employed,0.8038939145034902,-0.4229472379959622,-0.41817485349533173,10,202,0.32,2022-10-16,0,0.29505439605912664,2022,10,16,6,0,0,0,1,0,0,1,0,0,Low Income,Q2,2,13.55185329793819,876.4906160364753,1.3016819813890716e-06,550.2614012542089,-0.3154338870879176
CUST00134,35.0,1,2.0,Salaried,-0.7338902442448233,0.6130956831938144,-0.29243596333451133,9,312,0.13,2023-03-25,0,3.5558527732462784,2023,3,25,5,0,1,0,0,0,0,0,1,0,Low Income,Q3,1,11.975728356015928,398.5611872724187,6.295167036591666e-06,292.6859960714035,1.2164297215061692
CUST00135,35.0,1,1.0,Salaried,-0.5831344525787656,-0.8049260004683619,-0.10976494880274797,3,323,0.36,2021-08-28,0,0.43145614063295473,2021,8,28,5,1,0,0,0,0,0,0,0,1,Low Income,Q3,1,13.205944715196244,737.2827273170042,1.8396325356085715e-06,479.16602856365927,-0.2672032333375954
CUST00136,46.0,0,0.0,Salaried,-0.12273418620265959,0.13001050603301392,0.9838869792096095,7,398,0.73,2021-04-12,0,0.5339472322388682,2021,4,12,0,0,0,0,1,0,0,0,0,1,Low Income,Q4,3,13.26836490864671,760.6562824298502,1.7283127599015125e-06,491.28241162293017,0.14618435127649004
CUST00137,62.0,1,0.0,Unemployed,0.9996466918582292,-0.009812437369186624,0.02470237903066278,2,386,0.14,2024-10-14,0,0.2962635524094536,2024,10,14,0,0,0,0,1,0,0,0,0,1,Medium Income,Q4,3,13.792149183632919,988.3867613439589,1.023636388631703e-06,605.738200658877,0.0443594234642791
CUST00138,33.0,0,3.0,Salaried,-0.8221045995451534,-0.5333231817555799,-0.19927471291864338,10,470,0.29,2020-02-07,0,0.48973209439389154,2020,2,7,4,0,0,0,1,0,0,0,0,1,Low Income,Q4,3,12.964452520296305,653.4232548662467,2.34212359643852e-06,435.0250979482992,-0.42714856773892657
CUST00139,52.0,1,3.0,Salaried,0.9919081249247861,0.09081262060788875,0.08872057059398755,4,127,0.7,2024-11-15,0,0.33906131563892056,2024,11,15,4,0,1,0,0,0,1,0,0,0,Medium Income,Q2,0,13.73971313795841,962.8099397077286,1.0787440200634307e-06,593.1757869017814,0.17349242683227933
CUST00140,59.0,1,2.0,Self-Employed,-0.9017455918525424,0.08106545584876607,-0.42459778548944355,0,14,0.77,2018-04-11,1,1.0211836165209456,2018,4,11,2,0,1,0,0,0,0,1,0,0,Low Income,Q1,0,12.62903982819446,552.5358268927002,3.2755006569999216e-06,380.34686602832915,0.16057307972744128
CUST00141,42.32736842105263,1,3.0,Self-Employed,0.9734427579369623,0.08674073542454452,-0.2118613741060175,5,453,0.49,2022-09-29,0,0.3356112958897268,2022,9,29,3,0,0,1,0,0,0,0,0,1,Medium Income,Q4,3,13.750084635202324,967.815803756066,1.0676136485138076e-06,595.6397921594245,0.17372164867978512
CUST00142,24.0,0,3.0,Salaried,-0.2082788304562189,-0.34848936514708334,-0.9138791447249315,10,361,0.69,2023-04-04,0,0.3018984464170978,2023,4,4,1,1,0,0,0,0,0,0,0,1,Low Income,Q3,1,13.084484215169068,693.8397797762824,2.077211445003002e-06,456.4348336921626,-0.8905284641367243
CUST00143,50.0,0,3.0,Self-Employed,0.06817455814289801,-0.1469290825456676,0.9867948491577716,4,252,0.43,2024-04-10,0,0.42515391108878037,2024,4,10,2,0,0,1,0,1,0,0,0,0,Low Income,Q2,2,13.334825492753147,786.3578256748006,1.6171818978544896e-06,504.51826642837807,-0.10112367516795184
CUST00144,57.0,0,0.0,Self-Employed,-0.36271960872634657,0.8434160774800009,0.3963379942595148,7,30,0.24,2021-10-03,1,0.8467792724684585,2021,10,3,6,1,0,0,0,0,0,1,0,0,Low Income,Q1,0,13.1536804969772,718.2655010509693,1.9383363642776006e-06,469.25000710878726,0.7307755983937693
CUST00145,43.0,1,0.0,Self-Employed,0.8634467276946113,-0.08928021958252615,-0.4964763748908539,8,161,0.44,2018-04-15,0,0.29071873154683797,2018,4,15,6,0,1,0,0,0,0,0,1,0,Medium Income,Q2,2,13.732772079129237,959.4742675027819,1.086257692021547e-06,591.5324390643214,-0.07450140434504195
CUST00146,59.0,0,0.0,Salaried,0.476576297729022,0.0875476222165764,0.8747630800891875,7,137,0.59,2019-11-25,1,0.3774601949668356,2019,11,25,0,0,0,0,1,0,0,1,0,0,Medium Income,Q2,2,13.678471259827269,933.7745766511316,1.1468732176156607e-06,578.8317974375018,0.2473298861890939
CUST00147,35.0,1,3.0,Self-Employed,0.8671987721995212,0.40073259095133973,0.29560054134772706,7,133,0.91,2022-08-18,0,0.46431012533377325,2022,8,18,3,0,0,1,0,0,0,1,0,0,Low Income,Q2,2,13.474253896212494,843.1342894225095,1.4067142442744935e-06,533.450104347237,0.25197499729180256
CUST00148,63.0,1,0.0,Salaried,-0.9318446724933557,0.36285741875528854,0.0,11,155,0.16,2021-08-03,1,1.2022165611382645,2021,8,3,1,0,0,0,1,0,0,1,0,0,Low Income,Q2,2,12.650867114735371,558.5990511986214,3.204779993455839e-06,383.68737182631963,0.4643104634509473
CUST00149,49.0,0,3.0,Salaried,-0.5431860744672804,0.4451511462133727,0.7118913860482837,2,286,0.53,2020-12-06,0,0.9508898786175335,2020,12,6,6,0,0,1,0,0,0,0,0,1,Low Income,Q3,1,12.950971149316445,649.0335353431285,2.3739124305959993e-06,432.68372899831235,0.5771529995670689
CUST00150,56.0,1,0.0,Salaried,-0.9038235312078412,-0.11166240542297769,0.41307932851952683,3,319,0.38,2020-12-02,0,0.783573838184541,2020,12,2,2,0,1,0,0,0,0,0,0,1,Low Income,Q3,1,12.74506835042921,585.5389568594048,2.9166689878490694e-06,398.44174764444523,-0.06880617527346401
CUST00151,33.0,1,0.0,Salaried,-0.9003870822357268,-0.3801482261151248,0.21163749271941057,10,403,0.53,2020-03-28,0,1.3595964999999999,2020,3,28,5,0,1,0,0,0,1,0,0,0,Low Income,Q4,3,11.51293546492023,316.22776601683796,9.99990000099999e-06,243.026193207401,-0.9688224196621914
CUST00152,52.0,1,1.0,Salaried,0.7236937411059875,-0.6561308459881317,-0.2139151280927055,3,161,0.12,2024-03-18,1,0.08808984890938677,2024,3,18,0,0,1,0,0,0,0,0,1,0,Medium Income,Q2,2,13.727040514000691,956.7285560701113,1.0925015251048166e-06,590.178865907125,-1.5184701879983828
CUST00153,27.0,1,2.0,Self-Employed,-0.2721088946742324,0.8570875151662256,0.4374445573845361,10,369,0.37,2022-03-17,0,0.932707333884998,2022,3,17,3,0,0,1,0,1,0,0,0,0,Low Income,Q3,1,13.15781762169537,719.7528186815249,1.9303337902304725e-06,470.0274427928436,0.9156821251729705
CUST00154,42.0,1,3.0,Salaried,-0.3815420047993718,0.8925283996167387,-0.2404553065566644,4,120,0.8,2024-01-01,0,0.8511157794133846,2024,1,1,0,1,0,0,0,0,0,1,0,0,Low Income,Q1,0,13.152654940237458,717.8972837391154,1.9403252578871746e-06,469.05748557095745,0.7381296690960399
CUST00155,48.0,1,1.0,Salaried,0.8511878378901879,0.3836280394818633,0.35820216631272517,8,478,0.57,2020-06-08,0,0.42800277232971173,2020,6,8,0,0,0,1,0,0,0,0,1,0,Medium Income,Q4,3,13.78919385124672,986.9273326846309,1.0266660490243715e-06,605.023180988121,0.6472834637928658
CUST00156,22.0,1,0.0,Salaried,-0.22484222895957698,0.3928685518699556,-0.8916839535553465,11,482,0.48,2023-02-21,0,0.9272640276455744,2023,2,21,1,1,0,0,0,0,0,0,1,0,Low Income,Q4,3,13.083630553213869,693.5436900441096,2.0789854384741413e-06,456.2789287433406,0.7682679251608974
CUST00157,62.0,0,3.0,Salaried,-0.9025426790691594,-0.12329861639962202,-0.4125701923947042,8,125,0.34,2023-02-17,0,0.6948762250717376,2023,2,17,4,0,0,1,0,0,1,0,0,0,Low Income,Q1,0,12.873602665612035,624.4055332874622,2.56487024949801e-06,419.4870434679347,-0.056194655635250106
CUST00158,26.0,0,0.0,Unemployed,-0.11680259513566572,-0.2939429841043017,0.9486594098333879,9,197,0.35,2020-02-29,0,0.3448281606938142,2020,2,29,5,0,0,1,0,1,0,0,0,0,Low Income,Q2,2,13.206363640537404,737.437176985267,1.8388620283247643e-06,479.24634693953703,-0.5726069971384963
CUST00159,48.0,1,2.0,Salaried,-0.6969865963112634,-0.5609587906522813,-0.44669331733569756,11,66,0.43,2019-07-07,0,0.3898797516948533,2019,7,7,6,0,1,0,0,0,0,1,0,0,Low Income,Q1,0,12.66613243577667,562.8789745584747,3.156229510152549e-06,386.04092182794494,-1.0779906519436273
CUST00160,48.0,1,1.0,Salaried,0.2847410262645335,-0.8415564807328709,-0.45902640196215866,0,260,0.81,2020-04-23,1,0.15146287010544143,2020,4,23,3,0,0,0,1,1,0,0,0,0,Low Income,Q3,1,13.438764005985856,828.3048593362229,1.4575348532293013e-06,525.9328342430173,-1.265069263012983
CUST00161,64.0,1,2.0,Salaried,-0.2793724009431946,0.9135005518619772,-0.29574956185782914,7,393,0.92,2019-10-21,0,1.0229065051499406,2019,10,21,0,0,0,0,1,0,1,0,0,0,Low Income,Q4,3,13.135448354472949,711.7474833113216,1.974000518135656e-06,465.8390896137269,1.0481923717379633
CUST00162,64.0,1,1.0,Salaried,-0.3734949286102574,-0.32209371012519417,-0.8699179157829812,0,416,0.47,2020-10-15,0,0.44641145064326704,2020,10,15,3,1,0,0,0,0,0,0,0,1,Low Income,Q4,3,13.06723780183022,687.8823663970461,2.1133465974010274e-06,453.29535977127216,-0.41325969973567817
