customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
CUST00932,43.0,Male,North,Post-Graduate,Self-Employed,796757.71,225412.92,Education,714.0,5,263,0.55,2023-12-10,0
CUST00933,30.0,Other,East,Graduate,Salaried,674348.71,380118.77,Home,770.0,5,462,0.93,2018-05-24,1
CUST00934,64.0,,West,Primary,Self-Employed,574569.99,156194.28,Car,786.0,10,442,0.87,2024-11-07,0
CUST00935,22.0,Female,East,Post-Graduate,Salaried,456029.57,517101.32,Home,674.0,6,304,0.24,2024-08-12,1
CUST00936,33.0,Male,North,Primary,Self-Employed,100000.0,409651.54,Car,648.0,0,367,0.41,2020-01-29,0
CUST00937,60.0,Female,West,Graduate,Salaried,774580.2,330871.72,Car,790.0,3,395,0.46,2018-09-04,0
CUST00938,22.0,Female,East,Post-Graduate,Unemployed,536762.08,370369.31,Education,,0,116,0.41,2020-02-04,0
CUST00939,40.0,Male,East,Graduate,Salaried,978334.07,215959.69,Personal,,5,304,0.78,2024-08-19,0
CUST00940,21.0,Male,West,Graduate,Salaried,699507.01,187267.54,Home,557.0,3,127,0.55,2021-08-07,0
CUST00941,57.0,Female,South,Primary,Salaried,,223550.0,Personal,776.0,0,414,0.59,2018-07-26,0
CUST00942,29.0,Male,West,Post-Graduate,Self-Employed,,389994.0,Business,657.0,8,177,0.83,2023-07-12,0
CUST00943,37.0,Male,South,Graduate,Salaried,887782.35,336182.7,Education,794.0,11,494,0.79,2024-04-08,0
CUST00944,29.0,Male,North,Post-Graduate,Self-Employed,545242.05,223911.4,Education,724.0,3,260,0.21,2024-06-07,0
CUST00945,31.0,Male,North,Primary,Salaried,898411.22,434924.71,Business,570.0,11,91,0.71,2021-08-10,0
CUST00946,35.0,Male,West,Graduate,,,268689.64,Home,808.0,5,63,0.47,2019-12-02,0
CUST00947,44.0,Male,West,Primary,Salaried,639911.94,175204.07,Business,820.0,6,249,0.35,2018-10-15,1
CUST00948,58.0,Male,North,Post-Graduate,Unemployed,742852.1,345781.47,Home,759.0,7,375,0.14,2024-01-11,1
CUST00949,55.0,Male,South,Post-Graduate,Self-Employed,796195.4,117654.69,Car,611.0,11,21,0.51,2022-05-13,0
CUST00950,50.0,Other,North,Primary,Unemployed,755380.46,50000.0,Education,652.0,10,218,0.4,2024-10-06,0
CUST00951,51.0,Male,West,Secondary,Salaried,516835.7,299081.18,Home,693.0,8,174,0.31,2020-04-29,1
CUST00952,,Other,North,Graduate,Salaried,873424.41,181665.52,Personal,617.0,8,375,0.69,2018-02-19,1
CUST00953,64.0,Male,West,Post-Graduate,Self-Employed,568893.17,254252.22,Personal,832.0,7,303,0.75,2021-05-15,0
CUST00954,34.0,Male,West,Post-Graduate,Salaried,457743.16,125988.07,Education,,9,408,0.31,2024-03-10,1
CUST00955,31.0,Male,North,Graduate,Self-Employed,461415.51,517607.79,Business,437.0,10,16,0.14,2023-03-24,0
CUST00956,29.0,Male,South,Primary,Unemployed,1084997.1,180931.31,Business,711.0,11,87,0.82,2022-08-14,0
CUST00957,54.0,Male,East,Primary,Self-Employed,414504.14,222240.11,Home,649.0,11,443,0.11,2022-10-07,0
CUST00958,32.0,Male,North,Primary,Self-Employed,922908.81,368018.99,Business,673.0,2,74,0.9,2021-09-05,0
CUST00959,55.0,Male,East,Secondary,Salaried,316133.33,52209.43,Education,647.0,11,111,0.63,2022-11-26,1
CUST00960,55.0,Male,North,Secondary,Salaried,721976.36,50000.0,Home,753.0,1,460,0.37,2023-05-15,0
CUST00961,21.0,Female,East,Post-Graduate,Unemployed,674270.86,368571.51,Car,781.0,4,366,0.31,2020-12-24,0
CUST00962,60.0,,South,Primary,Salaried,,219909.43,Business,705.0,0,309,0.11,2021-03-01,0
CUST00963,42.0,Male,South,Graduate,Self-Employed,436399.53,137730.88,Business,,2,296,0.3,2024-07-09,0
CUST00964,49.0,Female,North,Post-Graduate,Self-Employed,367333.95,408607.17,Home,676.0,0,180,0.22,2018-02-01,0
CUST00965,28.0,Male,West,Graduate,Salaried,570872.41,153854.1,Personal,682.0,2,86,0.62,2020-05-17,1
CUST00966,31.0,Male,East,Post-Graduate,Unemployed,1016200.46,250587.79,Business,608.0,3,57,0.24,2021-06-20,0
CUST00967,61.0,,West,Secondary,Salaried,378960.38,138696.52,Education,732.0,6,264,0.55,2021-04-30,0
CUST00968,57.0,Male,West,Post-Graduate,Salaried,100000.0,354618.69,Business,721.0,11,91,0.6,2021-03-11,1
CUST00969,34.0,,West,Secondary,Salaried,614941.96,539773.71,Car,819.0,11,392,0.35,2022-08-11,0
CUST00970,50.0,Other,South,Post-Graduate,Salaried,837380.73,50000.0,Business,793.0,4,218,0.13,2019-08-24,1
CUST00971,55.0,Male,North,Primary,Salaried,346548.52,320278.38,Personal,618.0,4,218,0.13,2023-07-19,0
CUST00972,41.0,,North,Graduate,Salaried,811983.04,454185.92,Business,754.0,0,454,0.12,2022-05-04,0
CUST00973,57.0,Male,South,Primary,Self-Employed,341022.25,224134.01,Home,594.0,7,468,0.73,2020-09-14,0
CUST00974,25.0,Male,South,Post-Graduate,Unemployed,563360.37,96412.37,Business,743.0,3,93,0.37,2021-04-29,1
CUST00975,,Male,North,Post-Graduate,Salaried,788170.58,375773.43,Personal,634.0,9,19,0.78,2023-05-20,0
CUST00976,34.0,Female,West,Post-Graduate,Salaried,303133.65,480297.63,Home,588.0,4,38,0.47,2021-12-10,0
CUST00977,46.0,Male,East,Secondary,Unemployed,645378.33,460293.99,Education,705.0,1,313,0.49,2019-06-04,0
CUST00978,24.0,Male,East,Graduate,Salaried,903743.38,365863.68,Home,439.0,11,491,0.54,2022-10-25,0
CUST00979,45.0,Other,East,Graduate,Salaried,718483.52,317624.47,Car,522.0,0,474,0.71,2020-05-18,0
CUST00980,62.0,Female,West,Post-Graduate,Salaried,419843.49,138177.74,Home,664.0,8,455,0.33,2023-08-26,1
CUST00981,45.0,Male,North,Post-Graduate,Salaried,979679.59,455744.09,Education,687.0,1,125,0.2,2023-01-06,1
CUST00982,38.0,Male,South,Secondary,Salaried,764598.13,445792.23,Business,647.0,5,499,0.57,2021-02-03,0
CUST00983,60.0,Male,North,Primary,Unemployed,134888.0,95149.5,Home,538.0,0,278,0.38,2018-10-10,0
CUST00984,28.0,Male,West,Primary,Salaried,816060.9,365606.35,Home,606.0,0,437,0.48,2018-12-27,0
CUST00985,59.0,Male,South,Graduate,Salaried,457156.44,417508.3,Home,715.0,8,56,0.65,2020-11-24,0
CUST00986,60.0,Male,West,Secondary,Salaried,649140.89,458780.48,Home,,3,368,0.52,2023-12-01,1
CUST00987,34.0,Female,East,Post-Graduate,Salaried,852001.0,286501.87,Education,679.0,8,457,0.63,2024-06-13,1
CUST00988,52.0,Male,East,Graduate,Self-Employed,462598.85,145637.84,Personal,784.0,10,100,0.56,2023-04-19,1
CUST00989,58.0,Male,West,Secondary,,188601.85,209619.09,Personal,716.0,4,62,0.73,2020-08-16,0
CUST00990,53.0,Male,South,Primary,Self-Employed,976386.3,118695.03,Home,613.0,6,227,0.7,2020-12-12,0
CUST00991,,Male,South,Secondary,Salaried,891145.87,290809.08,Education,,0,357,0.55,2021-01-09,0
CUST00992,35.0,Female,North,Primary,Unemployed,578186.0,255560.63,Education,554.0,5,86,0.68,2022-06-28,0
CUST00993,53.0,Female,East,Secondary,Self-Employed,,686106.56,Home,670.0,7,213,0.84,2021-10-24,0
CUST00994,45.0,Female,North,Graduate,Self-Employed,507653.32,461041.89,Car,780.0,0,53,0.47,2024-04-08,1
CUST00995,,Male,North,Primary,Salaried,624242.54,474518.65,Home,742.0,8,165,0.45,2018-01-31,1
CUST00996,53.0,Male,West,Graduate,Salaried,563928.01,384843.45,Car,806.0,2,11,0.75,2019-12-05,1
CUST00997,22.0,Male,West,Graduate,Salaried,517763.98,233882.82,Home,653.0,0,366,0.6,2020-05-18,1
CUST00998,34.0,,North,Primary,Self-Employed,689825.65,250429.81,Car,801.0,0,322,0.16,2021-10-16,0
CUST00999,60.0,Male,East,Primary,Salaried,297955.29,266903.53,Car,663.0,10,66,0.86,2018-08-21,0
CUST01000,60.0,Female,West,Post-Graduate,Salaried,537104.79,333881.99,Home,812.0,5,299,0.13,2020-11-23,0
